timestamp,pressure,temperatureAmbient,altitude
1331,0.000000,0.000000,0.000000
1393,0.000000,0.000000,0.000000
1494,0.000000,0.000000,0.000000
1595,0.000000,0.000000,0.000000
1696,0.000000,0.000000,0.000000
1797,0.000000,0.000000,0.000000
1898,0.000000,0.000000,0.000000
1999,0.000000,0.000000,0.000000
2100,0.000000,0.000000,0.000000
2201,0.000000,0.000000,0.000000
2302,0.000000,0.000000,0.000000
2403,0.000000,0.000000,0.000000
2504,0.000000,0.000000,0.000000
2605,0.000000,0.000000,0.000000
2706,0.000000,0.000000,0.000000
2807,0.000000,0.000000,0.000000
2908,0.000000,0.000000,0.000000
3009,0.000000,0.000000,0.000000
3110,0.000000,0.000000,0.000000
3211,0.000000,0.000000,0.000000
3312,0.000000,0.000000,0.000000
3413,0.000000,0.000000,0.000000
3514,0.000000,0.000000,0.000000
3615,0.000000,0.000000,0.000000
3716,0.000000,0.000000,0.000000
3817,0.000000,0.000000,0.000000
3918,0.000000,0.000000,0.000000
4019,0.000000,0.000000,0.000000
4120,0.000000,0.000000,0.000000
4221,0.000000,0.000000,0.000000
4322,0.000000,0.000000,0.000000
4423,0.000000,0.000000,0.000000
4524,0.000000,0.000000,0.000000
4625,0.000000,0.000000,0.000000
4726,0.000000,0.000000,0.000000
4827,0.000000,0.000000,0.000000
4928,0.000000,0.000000,0.000000
5029,0.000000,0.000000,0.000000
5130,0.000000,0.000000,0.000000
5231,0.000000,0.000000,0.000000
5332,0.000000,0.000000,0.000000
5433,0.000000,0.000000,0.000000
5534,0.000000,0.000000,0.000000
5635,0.000000,0.000000,0.000000
5736,0.000000,0.000000,0.000000
5837,0.000000,0.000000,0.000000
5938,0.000000,0.000000,0.000000
6039,0.000000,0.000000,0.000000
6140,0.000000,0.000000,0.000000
6241,0.000000,0.000000,0.000000
6342,0.000000,0.000000,0.000000
6443,0.000000,0.000000,0.000000
6544,0.000000,0.000000,0.000000
6645,0.000000,0.000000,0.000000
6746,0.000000,0.000000,0.000000
6847,0.000000,0.000000,0.000000
6948,0.000000,0.000000,0.000000
7049,0.000000,0.000000,0.000000
7150,0.000000,0.000000,0.000000
7251,0.000000,0.000000,0.000000
7352,0.000000,0.000000,0.000000
7453,0.000000,0.000000,0.000000
7554,0.000000,0.000000,0.000000
7655,0.000000,0.000000,0.000000
7756,0.000000,0.000000,0.000000
7857,0.000000,0.000000,0.000000
7958,0.000000,0.000000,0.000000
8059,0.000000,0.000000,0.000000
8160,0.000000,0.000000,0.000000
8261,0.000000,0.000000,0.000000
8362,0.000000,0.000000,0.000000
8463,0.000000,0.000000,0.000000
8564,0.000000,0.000000,0.000000
8665,0.000000,0.000000,0.000000
8766,0.000000,0.000000,0.000000
8867,0.000000,0.000000,0.000000
8968,0.000000,0.000000,0.000000
9069,0.000000,0.000000,0.000000
9170,0.000000,0.000000,0.000000
9271,0.000000,0.000000,0.000000
9372,0.000000,0.000000,0.000000
9473,0.000000,0.000000,0.000000
9574,0.000000,0.000000,0.000000
9675,0.000000,0.000000,0.000000
9776,0.000000,0.000000,0.000000
9877,0.000000,0.000000,0.000000
9978,0.000000,0.000000,0.000000
10079,0.000000,0.000000,0.000000
10180,0.000000,0.000000,0.000000
10281,0.000000,0.000000,0.000000
10382,0.000000,0.000000,0.000000
10483,0.000000,0.000000,0.000000
10584,0.000000,0.000000,0.000000
10685,0.000000,0.000000,0.000000
10786,0.000000,0.000000,0.000000
10887,0.000000,0.000000,0.000000
10988,0.000000,0.000000,0.000000
11089,0.000000,0.000000,0.000000
11190,0.000000,0.000000,0.000000
11291,0.000000,0.000000,0.000000
11392,0.000000,0.000000,0.000000
11493,0.000000,0.000000,0.000000
11594,0.000000,0.000000,0.000000
11695,0.000000,0.000000,0.000000
11796,0.000000,0.000000,0.000000
11897,0.000000,0.000000,0.000000
11998,0.000000,0.000000,0.000000
12099,0.000000,0.000000,0.000000
12200,0.000000,0.000000,0.000000
12301,0.000000,0.000000,0.000000
12402,0.000000,0.000000,0.000000
12503,0.000000,0.000000,0.000000
12604,0.000000,0.000000,0.000000
12705,0.000000,0.000000,0.000000
12806,0.000000,0.000000,0.000000
12907,0.000000,0.000000,0.000000
13008,0.000000,0.000000,0.000000
13109,0.000000,0.000000,0.000000
13210,0.000000,0.000000,0.000000
13311,0.000000,0.000000,0.000000
13412,0.000000,0.000000,0.000000
13513,0.000000,0.000000,0.000000
13614,0.000000,0.000000,0.000000
13715,0.000000,0.000000,0.000000
13816,0.000000,0.000000,0.000000
13917,0.000000,0.000000,0.000000
14018,0.000000,0.000000,0.000000
14119,0.000000,0.000000,0.000000
14220,0.000000,0.000000,0.000000
14321,0.000000,0.000000,0.000000
14422,0.000000,0.000000,0.000000
14523,0.000000,0.000000,0.000000
14624,0.000000,0.000000,0.000000
14725,0.000000,0.000000,0.000000
14826,0.000000,0.000000,0.000000
14927,0.000000,0.000000,0.000000
15028,0.000000,0.000000,0.000000
15129,0.000000,0.000000,0.000000
15230,0.000000,0.000000,0.000000
15331,0.000000,0.000000,0.000000
15432,0.000000,0.000000,0.000000
15533,0.000000,0.000000,0.000000
15634,0.000000,0.000000,0.000000
15735,0.000000,0.000000,0.000000
15836,0.000000,0.000000,0.000000
15937,0.000000,0.000000,0.000000
16038,0.000000,0.000000,0.000000
16139,0.000000,0.000000,0.000000
16240,0.000000,0.000000,0.000000
16341,0.000000,0.000000,0.000000
16442,0.000000,0.000000,0.000000
16543,0.000000,0.000000,0.000000
16644,0.000000,0.000000,0.000000
16745,0.000000,0.000000,0.000000
16846,0.000000,0.000000,0.000000
16947,0.000000,0.000000,0.000000
17048,0.000000,0.000000,0.000000
17149,0.000000,0.000000,0.000000
17250,0.000000,0.000000,0.000000
17351,0.000000,0.000000,0.000000
17452,0.000000,0.000000,0.000000
17553,0.000000,0.000000,0.000000
17654,0.000000,0.000000,0.000000
17755,0.000000,0.000000,0.000000
17856,0.000000,0.000000,0.000000
17957,0.000000,0.000000,0.000000
18058,0.000000,0.000000,0.000000
18159,0.000000,0.000000,0.000000
18260,0.000000,0.000000,0.000000
18361,0.000000,0.000000,0.000000
18462,0.000000,0.000000,0.000000
18563,0.000000,0.000000,0.000000
18664,0.000000,0.000000,0.000000
18765,0.000000,0.000000,0.000000
18866,0.000000,0.000000,0.000000
18967,0.000000,0.000000,0.000000
