timestamp,pressure,temperatureAmbient,altitude
306,0.000000,0.000000,0.000000
364,0.000000,0.000000,0.000000
460,0.000000,0.000000,0.000000
561,0.000000,0.000000,0.000000
662,0.000000,0.000000,0.000000
763,0.000000,0.000000,0.000000
864,0.000000,0.000000,0.000000
965,0.000000,0.000000,0.000000
1066,0.000000,0.000000,0.000000
1167,0.000000,0.000000,0.000000
1268,0.000000,0.000000,0.000000
1369,0.000000,0.000000,0.000000
1470,0.000000,0.000000,0.000000
1571,0.000000,0.000000,0.000000
1672,0.000000,0.000000,0.000000
1773,0.000000,0.000000,0.000000
1874,0.000000,0.000000,0.000000
1975,0.000000,0.000000,0.000000
2076,0.000000,0.000000,0.000000
2177,0.000000,0.000000,0.000000
2278,0.000000,0.000000,0.000000
2379,0.000000,0.000000,0.000000
2480,0.000000,0.000000,0.000000
2581,0.000000,0.000000,0.000000
2682,0.000000,0.000000,0.000000
2783,0.000000,0.000000,0.000000
2884,0.000000,0.000000,0.000000
2985,0.000000,0.000000,0.000000
3086,0.000000,0.000000,0.000000
3187,0.000000,0.000000,0.000000
3288,0.000000,0.000000,0.000000
3389,0.000000,0.000000,0.000000
3490,0.000000,0.000000,0.000000
3591,0.000000,0.000000,0.000000
3692,0.000000,0.000000,0.000000
3793,0.000000,0.000000,0.000000
3894,0.000000,0.000000,0.000000
3995,0.000000,0.000000,0.000000
4096,0.000000,0.000000,0.000000
4197,0.000000,0.000000,0.000000
4298,0.000000,0.000000,0.000000
4399,0.000000,0.000000,0.000000
4500,0.000000,0.000000,0.000000
4601,0.000000,0.000000,0.000000
4702,0.000000,0.000000,0.000000
4803,0.000000,0.000000,0.000000
4904,0.000000,0.000000,0.000000
5005,0.000000,0.000000,0.000000
5106,0.000000,0.000000,0.000000
5207,0.000000,0.000000,0.000000
5308,0.000000,0.000000,0.000000
5409,0.000000,0.000000,0.000000
5510,0.000000,0.000000,0.000000
5611,0.000000,0.000000,0.000000
5712,0.000000,0.000000,0.000000
5813,0.000000,0.000000,0.000000
5914,0.000000,0.000000,0.000000
6015,0.000000,0.000000,0.000000
6116,0.000000,0.000000,0.000000
6217,0.000000,0.000000,0.000000
6318,0.000000,0.000000,0.000000
6419,0.000000,0.000000,0.000000
6520,0.000000,0.000000,0.000000
6621,0.000000,0.000000,0.000000
6722,0.000000,0.000000,0.000000
6823,0.000000,0.000000,0.000000
6924,0.000000,0.000000,0.000000
7025,0.000000,0.000000,0.000000
7126,0.000000,0.000000,0.000000
7227,0.000000,0.000000,0.000000
7328,0.000000,0.000000,0.000000
7429,0.000000,0.000000,0.000000
7530,0.000000,0.000000,0.000000
7631,0.000000,0.000000,0.000000
7732,0.000000,0.000000,0.000000
7833,0.000000,0.000000,0.000000
7934,0.000000,0.000000,0.000000
8035,0.000000,0.000000,0.000000
8136,0.000000,0.000000,0.000000
8237,0.000000,0.000000,0.000000
8338,0.000000,0.000000,0.000000
8439,0.000000,0.000000,0.000000
8540,0.000000,0.000000,0.000000
8641,0.000000,0.000000,0.000000
8742,0.000000,0.000000,0.000000
8843,0.000000,0.000000,0.000000
8944,0.000000,0.000000,0.000000
9045,0.000000,0.000000,0.000000
9146,0.000000,0.000000,0.000000
9247,0.000000,0.000000,0.000000
9348,0.000000,0.000000,0.000000
9449,0.000000,0.000000,0.000000
9550,0.000000,0.000000,0.000000
9651,0.000000,0.000000,0.000000
9752,0.000000,0.000000,0.000000
9853,0.000000,0.000000,0.000000
9954,0.000000,0.000000,0.000000
10055,0.000000,0.000000,0.000000
10156,0.000000,0.000000,0.000000
10257,0.000000,0.000000,0.000000
10358,0.000000,0.000000,0.000000
10459,0.000000,0.000000,0.000000
10560,0.000000,0.000000,0.000000
10661,0.000000,0.000000,0.000000
10762,0.000000,0.000000,0.000000
10863,0.000000,0.000000,0.000000
10964,0.000000,0.000000,0.000000
11065,0.000000,0.000000,0.000000
11166,0.000000,0.000000,0.000000
11267,0.000000,0.000000,0.000000
11368,0.000000,0.000000,0.000000
11469,0.000000,0.000000,0.000000
11570,0.000000,0.000000,0.000000
11671,0.000000,0.000000,0.000000
11772,0.000000,0.000000,0.000000
11873,0.000000,0.000000,0.000000
11974,0.000000,0.000000,0.000000
12075,0.000000,0.000000,0.000000
12176,0.000000,0.000000,0.000000
12277,0.000000,0.000000,0.000000
12378,0.000000,0.000000,0.000000
12479,0.000000,0.000000,0.000000
12580,0.000000,0.000000,0.000000
12681,0.000000,0.000000,0.000000
12782,0.000000,0.000000,0.000000
12883,0.000000,0.000000,0.000000
12984,0.000000,0.000000,0.000000
13085,0.000000,0.000000,0.000000
13186,0.000000,0.000000,0.000000
13287,0.000000,0.000000,0.000000
13388,0.000000,0.000000,0.000000
13489,0.000000,0.000000,0.000000
13590,0.000000,0.000000,0.000000
13691,0.000000,0.000000,0.000000
13792,0.000000,0.000000,0.000000
13893,0.000000,0.000000,0.000000
13994,0.000000,0.000000,0.000000
14095,0.000000,0.000000,0.000000
14196,0.000000,0.000000,0.000000
14297,0.000000,0.000000,0.000000
14398,0.000000,0.000000,0.000000
14499,0.000000,0.000000,0.000000
14600,0.000000,0.000000,0.000000
14701,0.000000,0.000000,0.000000
14802,0.000000,0.000000,0.000000
14903,0.000000,0.000000,0.000000
15004,0.000000,0.000000,0.000000
15105,0.000000,0.000000,0.000000
15206,0.000000,0.000000,0.000000
15307,0.000000,0.000000,0.000000
15408,0.000000,0.000000,0.000000
15509,0.000000,0.000000,0.000000
15610,0.000000,0.000000,0.000000
15711,0.000000,0.000000,0.000000
15812,0.000000,0.000000,0.000000
15913,0.000000,0.000000,0.000000
16014,0.000000,0.000000,0.000000
16115,0.000000,0.000000,0.000000
16216,0.000000,0.000000,0.000000
16317,0.000000,0.000000,0.000000
16418,0.000000,0.000000,0.000000
16519,0.000000,0.000000,0.000000
16620,0.000000,0.000000,0.000000
16721,0.000000,0.000000,0.000000
16822,0.000000,0.000000,0.000000
16923,0.000000,0.000000,0.000000
17024,0.000000,0.000000,0.000000
17125,0.000000,0.000000,0.000000
17226,0.000000,0.000000,0.000000
17327,0.000000,0.000000,0.000000
17428,0.000000,0.000000,0.000000
17529,0.000000,0.000000,0.000000
17630,0.000000,0.000000,0.000000
17731,0.000000,0.000000,0.000000
17832,0.000000,0.000000,0.000000
17933,0.000000,0.000000,0.000000
18034,0.000000,0.000000,0.000000
18135,0.000000,0.000000,0.000000
18236,0.000000,0.000000,0.000000
18337,0.000000,0.000000,0.000000
18438,0.000000,0.000000,0.000000
18539,0.000000,0.000000,0.000000
18640,0.000000,0.000000,0.000000
18741,0.000000,0.000000,0.000000
18842,0.000000,0.000000,0.000000
18943,0.000000,0.000000,0.000000
19044,0.000000,0.000000,0.000000
19145,0.000000,0.000000,0.000000
19246,0.000000,0.000000,0.000000
19347,0.000000,0.000000,0.000000
19448,0.000000,0.000000,0.000000
19549,0.000000,0.000000,0.000000
19650,0.000000,0.000000,0.000000
19751,0.000000,0.000000,0.000000
19852,0.000000,0.000000,0.000000
19953,0.000000,0.000000,0.000000
20054,0.000000,0.000000,0.000000
20155,0.000000,0.000000,0.000000
20256,0.000000,0.000000,0.000000
20357,0.000000,0.000000,0.000000
20458,0.000000,0.000000,0.000000
20559,0.000000,0.000000,0.000000
20660,0.000000,0.000000,0.000000
20761,0.000000,0.000000,0.000000
